2021-08-31T15:25:29+00:00,0
2021-08-31T15:47:01+00:00,0
2021-08-31T16:37:39+00:00,0
2021-08-31T17:26:58+00:00,0
2021-08-31T17:44:42+00:00,0
2021-08-31T18:27:31+00:00,0
2021-08-31T18:48:42+00:00,0
2021-08-31T19:17:17+00:00,0
2021-08-31T19:41:41+00:00,0
2021-08-31T20:24:24+00:00,0
2021-08-31T20:42:07+00:00,0
2021-08-31T21:20:17+00:00,0
2021-08-31T21:41:36+00:00,0
2021-08-31T22:22:13+00:00,0
2021-08-31T22:41:33+00:00,0
2021-08-31T23:22:52+00:00,0
2021-08-31T23:41:46+00:00,0
2021-09-01T01:17:51+00:00,0
2021-09-01T02:16:31+00:00,0
2021-09-01T02:49:11+00:00,0
2021-09-01T03:24:19+00:00,0
2021-09-01T03:44:25+00:00,0
2021-09-01T04:31:51+00:00,0
2021-09-01T04:54:45+00:00,0
2021-09-01T05:21:00+00:00,0
2021-09-01T05:41:37+00:00,0
2021-09-01T06:28:31+00:00,0
2021-09-01T06:51:18+00:00,0
2021-09-01T07:22:43+00:00,0
2021-09-01T07:41:34+00:00,0
2021-09-01T08:26:55+00:00,0
2021-09-01T08:44:46+00:00,0
2021-09-01T09:23:05+00:00,0
2021-09-01T09:43:30+00:00,0
2021-09-01T10:26:25+00:00,0
2021-09-01T10:44:11+00:00,0
2021-09-01T11:19:33+00:00,0
2021-09-01T11:41:50+00:00,0
2021-09-01T12:37:08+00:00,0
2021-09-01T13:27:12+00:00,0
2021-09-01T13:42:20+00:00,0
2021-09-01T14:21:15+00:00,0
2021-09-01T14:41:41+00:00,0
2021-09-01T15:25:30+00:00,0
2021-09-01T15:47:13+00:00,0
2021-09-01T16:38:06+00:00,0
2021-09-01T17:27:26+00:00,0
2021-09-01T17:45:20+00:00,0
2021-09-01T18:27:50+00:00,0
2021-09-01T18:49:25+00:00,0
2021-09-01T19:16:13+00:00,0
2021-09-01T19:41:54+00:00,0
2021-09-01T20:24:54+00:00,0
2021-09-01T20:42:45+00:00,0
2021-09-01T21:20:11+00:00,0
2021-09-01T21:41:39+00:00,0
2021-09-01T22:23:50+00:00,0
2021-09-01T22:42:16+00:00,0
2021-09-01T23:23:18+00:00,0
2021-09-01T23:42:10+00:00,0
2021-09-02T01:12:04+00:00,0
2021-09-02T02:09:36+00:00,0
2021-09-02T02:47:09+00:00,0
2021-09-02T03:24:14+00:00,0
2021-09-02T03:43:37+00:00,0
2021-09-02T04:30:45+00:00,0
2021-09-02T04:49:31+00:00,0
2021-09-02T05:20:59+00:00,0
2021-09-02T05:41:44+00:00,0
2021-09-02T06:28:22+00:00,0
2021-09-02T06:51:03+00:00,0
2021-09-02T07:21:56+00:00,0
2021-09-02T07:41:38+00:00,0
2021-09-02T08:26:36+00:00,0
2021-09-02T08:43:13+00:00,0
2021-09-02T09:23:17+00:00,0
2021-09-02T09:43:40+00:00,0
2021-09-02T10:26:36+00:00,0
2021-09-02T10:44:35+00:00,0
2021-09-02T11:19:25+00:00,0
2021-09-02T11:41:44+00:00,0
2021-09-02T12:37:15+00:00,0
2021-09-02T13:28:09+00:00,0
2021-09-02T13:42:20+00:00,0
2021-09-02T14:21:10+00:00,0
2021-09-02T14:41:36+00:00,0
2021-09-02T15:25:31+00:00,0
2021-09-02T15:47:15+00:00,0
2021-09-02T16:39:38+00:00,0
2021-09-02T17:28:08+00:00,0
2021-09-02T17:45:49+00:00,0
2021-09-02T19:17:50+00:00,0
2021-09-02T19:43:03+00:00,0
2021-09-02T20:24:28+00:00,0
2021-09-02T20:42:27+00:00,0
2021-09-02T21:20:02+00:00,0
2021-09-02T21:41:52+00:00,0
2021-09-02T22:24:16+00:00,0
2021-09-02T22:42:54+00:00,0
2021-09-02T23:23:21+00:00,0
2021-09-02T23:42:07+00:00,0
2021-09-03T01:12:29+00:00,0
2021-09-03T02:10:09+00:00,0
2021-09-03T02:47:22+00:00,0
2021-09-03T03:24:22+00:00,0
2021-09-03T03:44:38+00:00,0
